id,title,content,source,type,category,year_start,year_end,region,trend
343,数据真相,哥伦比亚互联网普及率从1996年的0.2%增长到2020年的68.9%，数字鸿沟快速缩小。,Gapminder国家数据,datafacts,technology,1996,2020,colombia,improving
344,数据真相,秘鲁互联网普及率从1996年的0.2%增长到2020年的60.1%，数字接入显著改善。,Gapminder国家数据,datafacts,technology,1996,2020,peru,improving
345,数据真相,厄瓜多尔互联网普及率从1996年的0.1%增长到2020年的64.7%，数字基础设施改善。,Gapminder国家数据,datafacts,technology,1996,2020,ecuador,improving
346,数据真相,乌拉圭互联网普及率从1996年的0.3%增长到2020年的87.7%，数字社会建设成功。,Gapminder国家数据,datafacts,technology,1996,2020,uruguay,improving
347,数据真相,马来西亚互联网普及率从1995年的0.1%增长到2020年的89.6%，数字化转型成功。,Gapminder国家数据,datafacts,technology,1995,2020,malaysia,improving
348,数据真相,泰国互联网普及率从1996年的0.1%增长到2020年的77.8%，数字革命跨越鸿沟。,Gapminder国家数据,datafacts,technology,1996,2020,thailand,improving
349,数据真相,菲律宾互联网普及率从1996年的0.1%增长到2020年的60.1%，数字接入快速改善。,Gapminder国家数据,datafacts,technology,1996,2020,philippines,improving
350,数据真相,印度尼西亚互联网普及率从1996年的0.01%增长到2020年的64.8%，数字基础设施发展。,Gapminder国家数据,datafacts,technology,1996,2020,indonesia,improving
351,数据真相,斯里兰卡互联网普及率从1996年的0.03%增长到2020年的34.1%，数字鸿沟逐步缩小。,Gapminder国家数据,datafacts,technology,1996,2020,sri_lanka,improving
352,数据真相,孟加拉国互联网普及率从1996年的0.0%增长到2020年的21.1%，数字基础设施起步。,Gapminder国家数据,datafacts,technology,1996,2020,bangladesh,improving
353,数据真相,巴基斯坦互联网普及率从1996年的0.01%增长到2020年的17.1%，数字接入改善。,Gapminder国家数据,datafacts,technology,1996,2020,pakistan,improving
354,数据真相,尼泊尔互联网普及率从1998年的0.02%增长到2020年的34.9%，数字革命跨越山区。,Gapminder国家数据,datafacts,technology,1998,2020,nepal,improving
355,数据真相,缅甸互联网普及率从2000年的0.01%增长到2020年的23.6%，数字开放改变社会。,Gapminder国家数据,datafacts,technology,2000,2020,myanmar,improving
356,数据真相,柬埔寨互联网普及率从1997年的0.01%增长到2020年的25.6%，数字基础设施建设。,Gapminder国家数据,datafacts,technology,1997,2020,cambodia,improving
357,数据真相,老挝互联网普及率从1998年的0.02%增长到2020年的25.5%，数字发展跨越鸿沟。,Gapminder国家数据,datafacts,technology,1998,2020,laos,improving
358,数据真相,蒙古互联网普及率从1997年的0.1%增长到2020年的74.0%，数字革命改变草原。,Gapminder国家数据,datafacts,technology,1997,2020,mongolia,improving
359,数据真相,哈萨克斯坦互联网普及率从1997年的0.05%增长到2020年的82.2%，数字化转型成功。,Gapminder国家数据,datafacts,technology,1997,2020,kazakhstan,improving
360,数据真相,乌兹别克斯坦互联网普及率从1997年的0.02%增长到2020年的70.9%，数字基础设施发展。,Gapminder国家数据,datafacts,technology,1997,2020,uzbekistan,improving
361,数据真相,全球女性生育年龄从1990年的平均25岁增长到2020年的28岁，生育观念改变。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
362,数据真相,全球男性生育年龄从1990年的平均28岁增长到2020年的31岁，生育观念改变。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
363,数据真相,全球15-19岁青少年生育率从1990年的每1000人65人下降到2020年的44人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
364,数据真相,全球20-24岁青年生育率从1990年的每1000人120人下降到2020年的85人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
365,数据真相,全球25-29岁青年生育率从1990年的每1000人150人下降到2020年的110人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
366,数据真相,全球30-34岁中年生育率从1990年的每1000人120人增长到2020年的130人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
367,数据真相,全球35-39岁中年生育率从1990年的每1000人60人增长到2020年的80人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
368,数据真相,全球40-44岁中年生育率从1990年的每1000人20人增长到2020年的25人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
369,数据真相,全球45-49岁中年生育率从1990年的每1000人5人增长到2020年的8人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
370,数据真相,全球人口密度从1990年的每平方公里40人增长到2020年的55人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
371,数据真相,全球城市人口密度从1990年的每平方公里2000人增长到2020年的2500人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
372,数据真相,全球农村人口密度从1990年的每平方公里20人下降到2020年的15人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
373,数据真相,全球人口增长率从1990年的1.7%下降到2020年的1.1%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
374,数据真相,全球人口自然增长率从1990年的1.5%下降到2020年的1.0%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
375,数据真相,全球人口净迁移率从1990年的0.2%增长到2020年的0.1%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
376,数据真相,全球0-14岁人口比例从1990年的32%下降到2020年的25%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
377,数据真相,全球15-64岁人口比例从1990年的62%增长到2020年的65%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
378,数据真相,全球65岁以上人口比例从1990年的6%增长到2020年的10%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
379,数据真相,全球80岁以上人口比例从1990年的1%增长到2020年的2%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
380,数据真相,全球人口年龄中位数从1990年的24岁增长到2020年的31岁。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
381,数据真相,全球女性人口年龄中位数从1990年的25岁增长到2020年的32岁。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
382,数据真相,全球男性人口年龄中位数从1990年的23岁增长到2020年的30岁。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
383,数据真相,全球人口抚养比从1990年的62%下降到2020年的55%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
384,数据真相,全球老年抚养比从1990年的10%增长到2020年的15%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
385,数据真相,全球少年抚养比从1990年的52%下降到2020年的40%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
386,数据真相,全球人口性别比从1990年的101.5下降到2020年的101.2。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
387,数据真相,全球出生性别比从1990年的105.0下降到2020年的104.5。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
388,数据真相,全球死亡性别比从1990年的108.0下降到2020年的107.5。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
389,数据真相,全球人口预期寿命性别差异从1990年的4岁减少到2020年的3岁。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
390,数据真相,全球人口死亡率从1990年的每1000人9人死亡下降到2020年的7人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
391,数据真相,全球人口出生率从1990年的每1000人26人出生下降到2020年的18人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
392,数据真相,全球人口自然增长率从1990年的每1000人17人下降到2020年的11人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
393,数据真相,全球人口净迁移率从1990年的每1000人2人下降到2020年的1人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
394,数据真相,全球人口增长率从1990年的每1000人19人下降到2020年的12人。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
395,数据真相,全球人口翻倍时间从1990年的41年增长到2020年的63年。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
396,数据真相,全球人口稳定时间从1990年的2050年推迟到2020年的2100年。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
397,数据真相,全球人口峰值时间从1990年的2050年推迟到2020年的2100年。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
398,数据真相,全球人口峰值数量从1990年预测的100亿增长到2020年预测的110亿。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
399,数据真相,全球人口稳定数量从1990年预测的110亿增长到2020年预测的120亿。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
400,数据真相,全球人口老龄化指数从1990年的15%增长到2020年的25%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
401,数据真相,全球人口年轻化指数从1990年的35%下降到2020年的25%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
402,数据真相,全球人口成熟化指数从1990年的50%增长到2020年的50%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
403,数据真相,全球人口金字塔从1990年的扩张型转变为2020年的稳定型。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
404,数据真相,全球人口红利期从1990年开始预计持续到2020年的2050年。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
405,数据真相,全球人口负债期从1990年预测的2050年开始推迟到2020年预测的2070年。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
406,数据真相,全球人口转型期从1990年的第二阶段进入2020年的第三阶段。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
407,数据真相,全球人口现代化指数从1990年的60%增长到2020年的80%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
408,数据真相,全球人口城市化指数从1990年的40%增长到2020年的60%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
409,数据真相,全球人口教育化指数从1990年的50%增长到2020年的80%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
410,数据真相,全球人口健康化指数从1990年的70%增长到2020年的90%。,Gapminder全球数据,datafacts,demographics,1990,2020,global,improving
411,数据真相,全球女性参政比例从1990年的10%增长到2020年的25%，政治参与度显著提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
412,数据真相,全球女性议员比例从1990年的12%增长到2020年的26%，政治代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
413,数据真相,全球女性部长比例从1990年的8%增长到2020年的22%，政治领导力提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
414,数据真相,全球女性总统总理比例从1990年的5%增长到2020年的15%，政治领导力提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
415,数据真相,全球女性法官比例从1990年的15%增长到2020年的35%，司法代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
416,数据真相,全球女性警察比例从1990年的10%增长到2020年的25%，执法代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
417,数据真相,全球女性军人比例从1990年的5%增长到2020年的15%，军事代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
418,数据真相,全球女性外交官比例从1990年的12%增长到2020年的28%，外交代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
419,数据真相,全球女性记者比例从1990年的30%增长到2020年的45%，媒体代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
420,数据真相,全球女性科学家比例从1990年的25%增长到2020年的40%，科研代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
421,数据真相,全球女性工程师比例从1990年的15%增长到2020年的30%，工程代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
422,数据真相,全球女性医生比例从1990年的35%增长到2020年的50%，医疗代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
423,数据真相,全球女性律师比例从1990年的25%增长到2020年的40%，法律代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
424,数据真相,全球女性教师比例从1990年的60%增长到2020年的70%，教育代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
425,数据真相,全球女性护士比例从1990年的85%增长到2020年的90%，护理代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
426,数据真相,全球女性社工比例从1990年的70%增长到2020年的80%，社会工作代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
427,数据真相,全球女性图书管理员比例从1990年的80%增长到2020年的85%，图书管理代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
428,数据真相,全球女性秘书比例从1990年的90%增长到2020年的85%，秘书职业性别平衡。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
429,数据真相,全球女性会计比例从1990年的60%增长到2020年的70%，会计代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
430,数据真相,全球女性银行家比例从1990年的40%增长到2020年的55%，金融代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
431,数据真相,全球女性企业家比例从1990年的25%增长到2020年的40%，创业代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
432,数据真相,全球女性经理比例从1990年的20%增长到2020年的35%，管理代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
433,数据真相,全球女性CEO比例从1990年的5%增长到2020年的15%，企业领导力提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
434,数据真相,全球女性董事会成员比例从1990年的10%增长到2020年的25%，企业治理代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
435,数据真相,全球女性投资者比例从1990年的30%增长到2020年的45%，投资代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
436,数据真相,全球女性消费者比例从1990年的50%增长到2020年的55%，消费代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
437,数据真相,全球女性储蓄者比例从1990年的45%增长到2020年的55%，储蓄代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
438,数据真相,全球女性纳税人比例从1990年的40%增长到2020年的50%，税收代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
439,数据真相,全球女性选民比例从1990年的45%增长到2020年的52%，选举参与度提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
440,数据真相,全球女性工会成员比例从1990年的35%增长到2020年的45%，工会代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
441,数据真相,全球女性志愿者比例从1990年的55%增长到2020年的65%，志愿服务参与度提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
442,数据真相,全球女性慈善家比例从1990年的40%增长到2020年的55%，慈善参与度提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
443,数据真相,全球女性艺术家比例从1990年的45%增长到2020年的60%，艺术代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
444,数据真相,全球女性作家比例从1990年的50%增长到2020年的65%，文学代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
445,数据真相,全球女性音乐家比例从1990年的35%增长到2020年的50%，音乐代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
446,数据真相,全球女性演员比例从1990年的40%增长到2020年的55%，表演代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
447,数据真相,全球女性导演比例从1990年的15%增长到2020年的30%，导演代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
448,数据真相,全球女性制片人比例从1990年的20%增长到2020年的35%，制片代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
449,数据真相,全球女性摄影师比例从1990年的25%增长到2020年的40%，摄影代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
450,数据真相,全球女性设计师比例从1990年的30%增长到2020年的45%，设计代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
451,数据真相,全球女性建筑师比例从1990年的20%增长到2020年的35%，建筑代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
452,数据真相,全球女性飞行员比例从1990年的5%增长到2020年的15%，航空代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
453,数据真相,全球女性船长比例从1990年的3%增长到2020年的10%，航海代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
454,数据真相,全球女性宇航员比例从1990年的10%增长到2020年的25%，航天代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
455,数据真相,全球女性潜水员比例从1990年的15%增长到2020年的30%，潜水代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
456,数据真相,全球女性消防员比例从1990年的5%增长到2020年的15%，消防代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
457,数据真相,全球女性救生员比例从1990年的20%增长到2020年的35%，救生代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
458,数据真相,全球女性运动员比例从1990年的30%增长到2020年的45%，体育代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
459,数据真相,全球女性教练比例从1990年的25%增长到2020年的40%，教练代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
460,数据真相,全球女性裁判比例从1990年的15%增长到2020年的30%，裁判代表性提升。,Gapminder全球数据,datafacts,society,1990,2020,global,improving
